,antecedents,consequents,antecedent support_before,consequent support_before,support_before,confidence_before,lift_before,leverage_before,conviction_before,antecedent support_dec,consequent support_dec,support_dec,confidence_dec,lift_dec,leverage_dec,conviction_dec
105,"frozenset({'num_cars_owned_(3.0, 4.0]'})",frozenset({'product_id_Super Extra Chunky Peanut Butter'}),0.13008179486867852,0.0007778412474629006,0.00013976834915348997,0.0010744651032420817,1.381342409838363,3.858536356062393e-05,1.0002969429105741,0.1330968622100955,0.0004911323328785812,0.00016371077762619373,0.0012300123001230013,2.5044417110837776,9.834260519013046e-05,1.000739789917943
48,"frozenset({'total_children_(3.0, 4.0]'})",frozenset({'product_id_Carlson Havarti Cheese'}),0.20410432795731595,0.0007717643627170967,0.0002187678508489408,0.0010718432726947928,1.3888219312449583,6.124740425516158e-05,1.0003004008926537,0.203656207366985,0.0007094133697135061,0.00021828103683492497,0.0010718113612004287,1.5108417841536812,7.380460050363956e-05,1.0003627868305336
45,frozenset({'yearly_income_$50K - $70K'}),frozenset({'product_id_Super Vegetable Oil'}),0.1702864643469172,0.0006563035525468224,0.00018230654237411732,0.001070587395617729,1.6312381541487242,7.054693087259775e-05,1.000414727845475,0.16130968622100955,0.00043656207366984994,0.00016371077762619373,0.0010148849797023004,2.324720906630582,9.328908650651698e-05,1.000578910433536
84,frozenset({'state_province_Zacatecas'}),frozenset({'product_id_Steady Conditioning Shampoo'}),0.1374773636043219,0.0007292261694964693,0.00014584523389929386,0.0010608672589842195,1.4547849533660433,4.5593142645640886e-05,1.0003319932902996,0.12703956343792633,0.00043656207366984994,0.00016371077762619373,0.0012886597938144332,2.951836340206186,0.00010825012237362016,1.000853197201074
29,frozenset({'state_province_CA'}),frozenset({'product_id_Landslide Strawberry Jam'}),0.14485470168572784,0.0006563035525468224,0.0001519221186450978,0.0010487896966900198,1.598025323221447,5.685346332564442e-05,1.0003928982117394,0.1384993178717599,0.001091405184174625,0.00027285129604365623,0.0019700551615445235,1.8050630417651694,0.00012169242251376821,1.000880384383168
22,frozenset({'state_province_CA'}),frozenset({'product_id_Akron Eyeglass Screwdriver'}),0.14485470168572784,0.0007292261694964693,0.0001519221186450978,0.0010487896966900198,1.4382227908993024,4.629027940126072e-05,1.0003198990340043,0.1384993178717599,0.0005457025920873125,0.00021828103683492497,0.0015760441292356185,2.8881008668242707,0.00014270160006998097,1.0010319679642
26,frozenset({'state_province_CA'}),frozenset({'product_id_Booker Low Fat Cottage Cheese'}),0.14485470168572784,0.0005955347050887833,0.0001519221186450978,0.0010487896966900198,1.7610891317134314,6.565611659596419e-05,1.000453730859852,0.1384993178717599,0.0012551159618008185,0.00016371077762619373,0.001182033096926714,0.9417720217905232,-1.0121926933177465e-05,0.9999268306465283
120,"frozenset({'total_children_(2.0, 3.0]'})",frozenset({'product_id_Moms Chicken Hot Dogs'}),0.19822190352337776,0.0007413799389880772,0.00020661408135733296,0.0010423372880836322,1.4059421266595602,5.9656338617070635e-05,1.0003012713754842,0.19983628922237381,0.0007094133697135061,0.00027285129604365623,0.001365374112506827,1.9246523547452004,0.00013108476071536923,1.0006568575991548
19,"frozenset({'total_children_(4.0, 5.0]'})",frozenset({'product_id_Hilltop 200 MG Acetominifen'}),0.10494779956003354,0.0007231492847506654,0.0001093839254244704,0.0010422698320787494,1.4412927649345786,3.349099923647596e-05,1.000319453504078,0.09478854024556617,0.0007639836289222374,0.00021828103683492497,0.0023028209556706964,3.014228143761822,0.00014586414387787578,1.0015423891728574
102,"frozenset({'total_children_(4.0, 5.0]'})",frozenset({'product_id_Ebony Lettuce'}),0.10494779956003354,0.0007353030542422732,0.0001093839254244704,0.0010422698320787494,1.4174697440265691,3.221548787197184e-05,1.0003072870538625,0.09478854024556617,0.0006548431105047749,0.00016371077762619373,0.0017271157167530226,2.6374496257915947,0.00010163915509158014,1.0010741277491655
17,"frozenset({'total_children_(4.0, 5.0]'})",frozenset({'product_id_High Top Corn on the Cob'}),0.10494779956003354,0.0007474568237338811,0.0001093839254244704,0.0010422698320787494,1.3944214555058116,3.0939976507467725e-05,1.0002951206036468,0.09478854024556617,0.00043656207366984994,0.00016371077762619373,0.0017271157167530226,3.9561744386873925,0.00012232969593645133,1.0012927864348533
100,"frozenset({'total_children_(4.0, 5.0]'})",frozenset({'product_id_Even Better Low Fat String Cheese'}),0.10494779956003354,0.0006502266678010185,0.0001093839254244704,0.0010422698320787494,1.6029330750206994,4.114406742350059e-05,1.000392452205372,0.09478854024556617,0.0005457025920873125,0.00010914051841746248,0.0011514104778353482,2.1099597006332753,5.741416630528449e-05,1.0006064061080948
88,"frozenset({'total_children_(4.0, 5.0]'})",frozenset({'product_id_Tri-State Party Nuts'}),0.10494779956003354,0.0006684573220384302,0.0001093839254244704,0.0010422698320787494,1.5592167184292258,3.923080037674444e-05,1.0003742025300484,0.09478854024556617,0.0007094133697135061,0.00010914051841746248,0.0011514104778353482,1.6230459235640582,4.18962606716311e-05,1.0004425066148748
30,"frozenset({'total_children_(4.0, 5.0]'})",frozenset({'product_id_Excel Monthly Home Magazine'}),0.10494779956003354,0.0006927648610216458,0.0001093839254244704,0.0010422698320787494,1.5045073598878496,3.667977764773622e-05,1.0003498696296171,0.09478854024556617,0.0004911323328785812,0.00010914051841746248,0.0011514104778353482,2.3443996673703063,6.258680151650228e-05,1.0006610392725015
43,"frozenset({'total_children_(4.0, 5.0]'})",frozenset({'product_id_Landslide Apple Butter'}),0.10494779956003354,0.0007292261694964693,0.0001093839254244704,0.0010422698320787494,1.4292819918934572,3.28532435542239e-05,1.0003133702789704,0.09478854024556617,0.0005457025920873125,0.00010914051841746248,0.0011514104778353482,2.1099597006332753,5.741416630528449e-05,1.0006064061080948
115,"frozenset({'total_children_(4.0, 5.0]'})",frozenset({'product_id_Moms Potato Salad'}),0.10494779956003354,0.0007899950169545085,0.0001093839254244704,0.0010422698320787494,1.319337223286268,2.6475686731703357e-05,1.0002525380278922,0.09478854024556617,0.000927694406548431,0.00010914051841746248,0.0011514104778353482,1.2411527650783973,2.120571982675991e-05,1.000223973957248
40,"frozenset({'total_children_(3.0, 4.0]'})",frozenset({'product_id_Hilltop Conditioning Shampoo'}),0.20410432795731595,0.0007292261694964693,0.0002126909661031369,0.0010420698484532706,1.4290077510147776,6.385274884917224e-05,1.0003131700239962,0.203656207366985,0.0006002728512960436,0.00027285129604365623,0.0013397642015005359,2.231925362954302,0.00015060200376333782,1.0007404834233868
93,frozenset({'yearly_income_$10K - $30K'}),frozenset({'product_id_Great Rye Bread'}),0.21585702305570073,0.0007170724000048615,0.0002248447355947447,0.0010416373412910672,1.452625064476063,7.005962201428866e-05,1.0003249033727715,0.21598908594815824,0.0008731241473396999,0.00027285129604365623,0.0012632642748863065,1.4468323648307229,8.42660095404894e-05,1.0003906336010193
4,"frozenset({'total_children_(1.0, 2.0]'})",frozenset({'product_id_Best Choice Dried Dates'}),0.20468163200816733,0.0007656874779712928,0.0002126909661031369,0.001039130692951725,1.357121179132936,5.5968803503755004e-05,1.000273727653787,0.21227830832196454,0.0007094133697135061,0.00021828103683492497,0.0010282776349614395,1.4494759738975678,6.76879668111575e-05,1.0003191924837402
15,frozenset({'state_province_OR'}),frozenset({'product_id_Pearl White Zinfandel Wine'}),0.11737502886520254,0.000753533708479685,0.00012153769491607823,0.0010354646647683149,1.3741451153624544,3.309165413237209e-05,1.0002822231884279,0.12141882673942701,0.0006548431105047749,0.00021828103683492497,0.0017977528089887641,2.745318352059925,0.00013877075465903825,1.0011449680680444
125,frozenset({'state_province_OR'}),frozenset({'product_id_Nationeel Low Fat Cookies'}),0.11737502886520254,0.0006076884745803912,0.00012153769491607823,0.0010354646647683149,1.7039399430494435,5.021024267115392e-05,1.000428219596449,0.12141882673942701,0.0008731241473396999,0.00016371077762619373,0.0013483146067415732,1.544241573033708,5.769706805834477e-05,1.000475832030679
25,frozenset({'state_province_OR'}),frozenset({'product_id_Super Salt'}),0.11737502886520254,0.0007717643627170967,0.00012153769491607823,0.0010354646647683149,1.341684994527121,3.095183056502436e-05,1.0002639736374253,0.12141882673942701,0.0008731241473396999,0.00016371077762619373,0.0013483146067415732,1.544241573033708,5.769706805834477e-05,1.000475832030679
116,frozenset({'state_province_OR'}),frozenset({'product_id_Moms Potato Salad'}),0.11737502886520254,0.0007899950169545085,0.00012153769491607823,0.0010354646647683149,1.3107230331149566,2.8812006997676616e-05,1.0002457240864226,0.12141882673942701,0.000927694406548431,0.00016371077762619373,0.0013483146067415732,1.45340383344349,5.107121121035422e-05,1.0004211880942528
41,frozenset({'yearly_income_$50K - $70K'}),frozenset({'product_id_Fast Low Fat Popcorn'}),0.1702864643469172,0.0006319960135636067,0.00017622965762831343,0.001034901149097138,1.6375121470492966,6.860929099722052e-05,1.000403322534488,0.16130968622100955,0.0007094133697135061,0.00021828103683492497,0.0013531799729364006,1.9074633080045802,0.00010384578876545026,1.0006446389156933
53,frozenset({'yearly_income_$50K - $70K'}),frozenset({'product_id_Big Time Popsicles'}),0.1702864643469172,0.0006563035525468224,0.00017622965762831343,0.001034901149097138,1.5768635490104337,6.447004612679386e-05,1.0003789898135438,0.16130968622100955,0.0005457025920873125,0.00021828103683492497,0.0013531799729364006,2.479702300405954,0.000130253922935329,1.0008085715236414
77,frozenset({'yearly_income_$50K - $70K'}),frozenset({'product_id_Nationeel Fudge Brownies'}),0.1702864643469172,0.0008386100949209398,0.00017622965762831343,0.001034901149097138,1.2340671253125133,3.342570959859398e-05,1.0001964944064632,0.16130968622100955,0.0005457025920873125,0.00021828103683492497,0.0013531799729364006,2.479702300405954,0.000130253922935329,1.0008085715236414
110,"frozenset({'total_children_(-0.005, 1.0]'})",frozenset({'product_id_Plato Tomato Sauce'}),0.2880443369511054,0.0006684573220384302,0.0002977673525443916,0.0010337552742616034,1.5464790947449174,0.00010522200643772048,1.0003656759716877,0.2894406548431105,0.0005457025920873125,0.00032742155525238747,0.0011312217194570137,2.0729638009049776,0.00016947303964905293,1.0005861822294393
36,frozenset({'yearly_income_$70K - $90K'}),frozenset({'product_id_Carrington Frozen Carrots'}),0.12365852769236378,0.0006502266678010185,0.00012761457966188212,0.0010319917440660474,1.587126144112342,4.720850725529644e-05,1.0003821594616744,0.11716234652114597,0.0006002728512960436,0.00021828103683492497,0.0018630647414997672,3.1036964898166577,0.00014795166102414157,1.0012651489445952
83,frozenset({'yearly_income_$70K - $90K'}),frozenset({'product_id_Steady Childrens Cold Remedy'}),0.12365852769236378,0.0008264563254293319,0.00012761457966188212,0.0010319917440660474,1.24869483397074,2.541620725724987e-05,1.0002057477486146,0.11716234652114597,0.0006548431105047749,0.00021828103683492497,0.0018630647414997672,2.8450551156652693,0.00014155808140497945,1.001210476827693
60,frozenset({'yearly_income_$70K - $90K'}),frozenset({'product_id_Carlson 1% Milk'}),0.12365852769236378,0.0006684573220384302,0.00012761457966188212,0.0010319917440660474,1.543840885636551,4.495413139342956e-05,1.0003639099741166,0.11716234652114597,0.000927694406548431,0.00016371077762619373,0.0013972985561248254,1.5062056494698486,5.501992410043758e-05,1.000470261244935
127,frozenset({'yearly_income_$70K - $90K'}),frozenset({'product_id_Carrington Turkey TV Dinner'}),0.12365852769236378,0.0007899950169545085,0.00012761457966188212,0.0010319917440660474,1.306326903230928,2.9924958980983646e-05,1.0002422467237304,0.11716234652114597,0.0007639836289222374,0.00016371077762619373,0.0013972985561248254,1.8289640029276732,7.420066295792395e-05,1.0006342010954776
71,frozenset({'occupation_Manual'}),frozenset({'product_id_Moms Low Fat Cole Slaw'}),0.2419268586151995,0.0007413799389880772,0.00024915227457796035,0.0010298661174047373,1.3891205618679408,6.979255489824657e-05,1.0002887835868481,0.24911323328785812,0.0008185538881309686,0.00032742155525238747,0.0013143483023001095,1.6056955093099672,0.00012350894955973418,1.0004964469183335
20,"frozenset({'num_cars_owned_(3.0, 4.0]'})",frozenset({'product_id_Footnote Seasoned Hamburger'}),0.13008179486867852,0.0007109955152590576,0.00013369146440768604,0.0010277492291880781,1.4455073303994168,4.120389163920693e-05,1.0003170795922354,0.1330968622100955,0.0007094133697135061,0.00032742155525238747,0.0024600246002460025,3.467688523039077,0.0002330008617336294,1.0017549283975622
67,"frozenset({'num_cars_owned_(3.0, 4.0]'})",frozenset({'product_id_Pleasant Creamed Corn'}),0.13008179486867852,0.0005651502813597638,0.00013369146440768604,0.0010277492291880781,1.8185414801799114,6.017570143786931e-05,1.0004630748726717,0.1330968622100955,0.0006548431105047749,0.00016371077762619373,0.0012300123001230013,1.8783312833128332,7.655321437810936e-05,1.0005758775260587
44,"frozenset({'num_cars_owned_(3.0, 4.0]'})",frozenset({'product_id_Consolidated Silky Smooth Hair Conditioner'}),0.13008179486867852,0.0007292261694964693,0.00013369146440768604,0.0010277492291880781,1.4093696471394315,3.8832415414374134e-05,1.000298830182181,0.1330968622100955,0.0005457025920873125,0.00016371077762619373,0.0012300123001230013,2.2539975399753995,9.107947491945675e-05,1.0006851524539815
64,"frozenset({'num_cars_owned_(3.0, 4.0]'})",frozenset({'product_id_Red Wing Counter Cleaner'}),0.13008179486867852,0.0007292261694964693,0.00013369146440768604,0.0010277492291880781,1.4093696471394315,3.8832415414374134e-05,1.000298830182181,0.1330968622100955,0.0007094133697135061,0.00016371077762619373,0.0012300123001230013,1.7338442615195384,6.929008410743567e-05,1.000521240062097
59,"frozenset({'num_cars_owned_(2.0, 3.0]'})",frozenset({'product_id_Red Wing 75 Watt Lightbulb'}),0.28065484510020783,0.0007170724000048615,0.00028561358305278383,0.0010176684566083492,1.419199032903023,8.436373970378515e-05,1.0003009022753577,0.2861118690313779,0.0007639836289222374,0.00032742155525238747,0.0011443829868395957,1.4979155881311137,0.00010883677127207145,1.0003808351792172
128,frozenset({'state_province_Zacatecas'}),frozenset({'product_id_Fast Fondue Mix'}),0.1374773636043219,0.0006866879762758419,0.00013976834915348997,0.0010166644565265438,1.4805333596203099,4.536429655630009e-05,1.0003303122970226,0.12703956343792633,0.0008185538881309686,0.00016371077762619373,0.0012886597938144332,1.5743127147766327,5.9722049027618305e-05,1.000470712493949
122,frozenset({'state_province_Zacatecas'}),frozenset({'product_id_CDR Creamy Peanut Butter'}),0.1374773636043219,0.0006988417457674498,0.00013976834915348997,0.0010166644565265438,1.4547849533660433,4.369342836873919e-05,1.0003181461586508,0.12703956343792633,0.0007094133697135061,0.00016371077762619373,0.0012886597938144332,1.8165146708961146,7.358721284076168e-05,1.0005799938388418
6,frozenset({'state_province_Zacatecas'}),frozenset({'product_id_Carlson Low Fat String Cheese'}),0.1374773636043219,0.0007596105932254889,0.00013976834915348997,0.0010166644565265438,1.33840215709676,3.533908743093479e-05,1.0002573154667902,0.12703956343792633,0.0007094133697135061,0.00016371077762619373,0.0012886597938144332,1.8165146708961146,7.358721284076168e-05,1.0005799938388418
70,frozenset({'state_province_WA'}),frozenset({'product_id_Fort West Beef Jerky'}),0.251084723927126,0.000680611091530038,0.00025522915932376424,0.0010165061232392662,1.4935197734643497,8.433811130520476e-05,1.000336236818494,0.2593724420190996,0.0010368349249658935,0.0003819918144611187,0.0014727540500736377,1.4204325246104954,0.00011306540800202499,1.00043656207367
28,frozenset({'occupation_Management'}),frozenset({'product_id_Booker 1% Milk'}),0.14359678654334643,0.0007778412474629006,0.00014584523389929386,0.0010156580617858653,1.3057395260262377,3.414973032275342e-05,1.0002380586004596,0.14319236016371079,0.0009822646657571623,0.00032742155525238747,0.0022865853658536584,2.3278709349593494,0.00018676875945720087,1.0013073099759562
101,frozenset({'occupation_Management'}),frozenset({'product_id_Ebony Lettuce'}),0.14359678654334643,0.0007353030542422732,0.00014584523389929386,0.0010156580617858653,1.3812781762922184,4.025807817459548e-05,1.0002806400418645,0.14319236016371079,0.0006548431105047749,0.00021828103683492497,0.0015243902439024389,2.3278709349593494,0.00012451250630480056,1.0008708746862731
9,frozenset({'occupation_Management'}),frozenset({'product_id_Better Noodle Soup'}),0.14359678654334643,0.0007353030542422732,0.00014584523389929386,0.0010156580617858653,1.3812781762922184,4.025807817459548e-05,1.0002806400418645,0.14319236016371079,0.000927694406548431,0.00021828103683492497,0.0015243902439024389,1.643203012912482,8.544228525058208e-05,1.0005976068233653
90,frozenset({'occupation_Management'}),frozenset({'product_id_Sunset Plastic Spoons'}),0.14359678654334643,0.0006380728983094106,0.00014584523389929386,0.0010156580617858653,1.5917586602986518,5.422001612166304e-05,1.00037796905079,0.14319236016371079,0.0006548431105047749,0.00016371077762619373,0.0011432926829268292,1.745903201219512,6.994224709606934e-05,1.0004890086524363
33,frozenset({'occupation_Management'}),frozenset({'product_id_Sunset Paper Towels'}),0.14359678654334643,0.0007899950169545085,0.00014584523389929386,0.0010156580617858653,1.285651225625834,3.240448807936997e-05,1.000225892474344,0.14319236016371079,0.0007639836289222374,0.00016371077762619373,0.0011432926829268292,1.4964884581881532,5.431415867438194e-05,1.0003797432116397
66,frozenset({'yearly_income_$10K - $30K'}),frozenset({'product_id_Even Better Havarti Cheese'}),0.21585702305570073,0.0007292261694964693,0.0002187678508489408,0.001013484980715633,1.389808845471693,6.135926076712112e-05,1.0002845471955282,0.21598908594815824,0.0009822646657571623,0.00027285129604365623,0.0012632642748863065,1.2860732131828647,6.069284872759357e-05,1.0002813550348932
52,frozenset({'yearly_income_$10K - $30K'}),frozenset({'product_id_Better Fancy Canned Anchovies'}),0.21585702305570073,0.0007474568237338811,0.0002187678508489408,0.001013484980715633,1.355911068752871,5.7424046015075604e-05,1.0002662980460517,0.21598908594815824,0.0007094133697135061,0.00027285129604365623,0.0012632642748863065,1.780716756714736,0.0001196257507598332,1.0005545514502083
5,frozenset({'yearly_income_$10K - $30K'}),frozenset({'product_id_Carlson Low Fat String Cheese'}),0.21585702305570073,0.0007596105932254889,0.0002187678508489408,0.001013484980715633,1.3342164916528252,5.480056951371194e-05,1.000254131946401,0.21598908594815824,0.0007094133697135061,0.00027285129604365623,0.0012632642748863065,1.780716756714736,0.0001196257507598332,1.0005545514502083
75,frozenset({'education_High School Degree'}),frozenset({'product_id_Skinner Orange Juice'}),0.2938113005748733,0.0007170724000048615,0.0002977673525443916,0.001013464601129289,1.4133365070562165,8.708337809261747e-05,1.0002966928888648,0.30941336971350614,0.0008731241473396999,0.0003819918144611187,0.0012345679012345679,1.413966049382716,0.00011183552985451033,1.0003618905323297
0,"frozenset({'total_children_(-0.005, 1.0]'})",frozenset({'product_id_Best Choice Chocolate Donuts'}),0.2880443369511054,0.000753533708479685,0.00029169046779858773,0.0010126582278481013,1.3438791343405472,7.463935036924933e-05,1.0002593871899406,0.2894406548431105,0.0005457025920873125,0.00032742155525238747,0.0011312217194570137,2.0729638009049776,0.00016947303964905293,1.0005861822294393
23,"frozenset({'total_children_(3.0, 4.0]'})",frozenset({'product_id_Sunset 100 Watt Lightbulb'}),0.20410432795731595,0.0006866879762758419,0.00020661408135733296,0.0010122964242117486,1.4741723449153712,6.645809344318294e-05,1.000325938394207,0.203656207366985,0.0008731241473396999,0.00021828103683492497,0.0010718113612004287,1.227558949624866,4.046388442718909e-05,1.0001989003975664
81,"frozenset({'total_children_(2.0, 3.0]'})",frozenset({'product_id_Good Merlot Wine'}),0.19822190352337776,0.0006380728983094106,0.00020053719661152907,0.001011680309022349,1.5855246504009497,7.405717212195903e-05,1.000373985764747,0.19983628922237381,0.0008731241473396999,0.00021828103683492497,0.0010922992900054614,1.25102403058438,4.3799147200110166e-05,1.000219414809306
34,"frozenset({'total_children_(2.0, 3.0]'})",frozenset({'product_id_BBB Best Apple Jam'}),0.19822190352337776,0.0007049186305132537,0.00020053719661152907,0.001011680309022349,1.435173174931894,6.080688384209931e-05,1.0003070723375465,0.19983628922237381,0.0008731241473396999,0.00021828103683492497,0.0010922992900054614,1.25102403058438,4.3799147200110166e-05,1.000219414809306
87,"frozenset({'total_children_(1.0, 2.0]'})",frozenset({'product_id_Big Time Frozen Broccoli'}),0.20468163200816733,0.0006745342067842341,0.00020661408135733296,0.0010094412445816757,1.4965011921249676,6.854931906740132e-05,1.00033524544838,0.21227830832196454,0.0007639836289222374,0.00032742155525238747,0.0015424164524421595,2.0189129636430407,0.00016524440291909942,1.0007796353459042
111,"frozenset({'total_children_(1.0, 2.0]'})",frozenset({'product_id_Best Choice Mini Donuts'}),0.20468163200816733,0.0006623804372926263,0.00020661408135733296,0.0010094412445816757,1.5239599295951503,7.103697244199467e-05,1.0003474114987847,0.21227830832196454,0.0005457025920873125,0.00021828103683492497,0.0010282776349614395,1.8843187660668377,0.0001024402137397192,1.0004830717747764
46,"frozenset({'total_children_(1.0, 2.0]'})",frozenset({'product_id_Black Tie Eyeglass Screwdriver'}),0.20468163200816733,0.0007717643627170967,0.00020661408135733296,0.0010094412445816757,1.307965608865129,4.864809207065442e-05,1.0002379170451428,0.21227830832196454,0.0009822646657571623,0.00021828103683492497,0.0010282776349614395,1.046843758926021,9.767555263554608e-06,1.0000460603320136
106,"frozenset({'total_children_(1.0, 2.0]'})",frozenset({'product_id_Super Extra Chunky Peanut Butter'}),0.20468163200816733,0.0007778412474629006,0.00020661408135733296,0.0010094412445816757,1.2977471275458703,4.740426538335773e-05,1.0002318340199403,0.21227830832196454,0.0004911323328785812,0.00021828103683492497,0.0010282776349614395,2.093687517852042,0.00011402429604923979,1.0005376982051215
16,"frozenset({'total_children_(1.0, 2.0]'})",frozenset({'product_id_ADJ Rosy Sunglasses'}),0.20468163200816733,0.0007778412474629006,0.00020661408135733296,0.0010094412445816757,1.2977471275458703,4.740426538335773e-05,1.0002318340199403,0.21227830832196454,0.0006548431105047749,0.00021828103683492497,0.0010282776349614395,1.5702656383890314,7.927204912067806e-05,1.0003738189140856
103,frozenset({'state_province_CA'}),frozenset({'product_id_Big Time Beef TV Dinner'}),0.14485470168572784,0.0006623804372926263,0.00014584523389929386,0.0010068381088224189,1.5200299588220147,4.9896313252808524e-05,1.000344804834177,0.1384993178717599,0.0007639836289222374,0.00016371077762619373,0.001182033096926714,1.5471968929415738,5.7899566155272114e-05,1.0004185442011027
73,frozenset({'state_province_CA'}),frozenset({'product_id_Even Better Strawberry Yogurt'}),0.14485470168572784,0.000753533708479685,0.00014584523389929386,0.0010068381088224189,1.3361553670290292,3.669233334732889e-05,1.0002535596939055,0.1384993178717599,0.0007094133697135061,0.00016371077762619373,0.001182033096926714,1.6662120385524641,6.545750983176652e-05,1.0004731790404997
